version,level,scale,gender,age_group,raw,T,T_int_lo,T_int_hi,pctl_med,extrapolation
full,total,total,f,"[35,50)",2.3,87.2,87.2,87.2,1,1
full,total,total,f,"[35,50)",2.31,87.2,87.2,87.2,1,1
full,total,total,f,"[35,50)",2.32,87.2,87.2,87.2,1,1
full,total,total,f,"[35,50)",2.33,87.2,87.2,87.2,1,1
full,total,total,f,"[35,50)",2.34,87.2,87.2,87.2,1,1
full,total,total,f,"[35,50)",2.35,87.2,87.2,87.2,1,1
full,total,total,f,"[35,50)",2.36,87.2,87.2,87.2,1,1
full,total,total,f,"[35,50)",2.37,87.2,87.2,87.2,1,1
full,total,total,f,"[35,50)",2.38,87.2,87.2,87.2,1,1
full,total,total,f,"[35,50)",2.39,87.2,87.2,87.2,1,1
full,total,total,f,"[35,50)",2.4,87.2,87.2,87.2,1,1
full,total,total,f,"[35,50)",2.41,87.2,87.2,87.2,1,1
full,total,total,f,"[35,50)",2.42,87.2,87.2,87.2,1,1
full,total,total,f,"[35,50)",2.43,87.2,87.2,87.2,1,1
full,total,total,f,"[35,50)",2.44,87.2,87.2,87.2,1,1
full,total,total,f,"[35,50)",2.45,87.2,87.2,87.2,1,1
full,total,total,f,"[35,50)",2.46,87.2,87.2,87.2,1,1
full,total,total,f,"[35,50)",2.47,87.2,87.2,87.2,1,1
full,total,total,f,"[35,50)",2.48,87.2,87.2,87.2,1,1
full,total,total,f,"[35,50)",2.49,87.2,87.2,87.2,1,1
full,total,total,f,"[35,50)",2.5,87.2,87.2,87.2,1,1
full,total,total,f,"[35,50)",2.51,87.2,87.2,87.2,1,1
full,total,total,f,"[35,50)",2.52,87.2,87.2,87.2,1,1
full,total,total,f,"[35,50)",2.53,87.2,87.2,87.2,1,1
full,total,total,f,"[35,50)",2.54,87.2,87.2,87.2,1,1
full,total,total,f,"[35,50)",2.55,87.2,87.2,87.2,1,1
full,total,total,f,"[35,50)",2.56,87.2,87.2,87.2,1,1
full,total,total,f,"[35,50)",2.57,87.2,87.2,87.2,1,1
full,total,total,f,"[35,50)",2.58,87.2,87.2,87.2,1,1
full,total,total,f,"[35,50)",2.59,87.2,87.2,87.2,1,1
full,total,total,f,"[35,50)",2.6,87.2,87.2,87.2,1,1
full,total,total,f,"[35,50)",2.61,87.2,87.2,87.2,1,1
full,total,total,f,"[35,50)",2.62,87.2,87.2,87.2,1,1
full,total,total,f,"[35,50)",2.63,87.2,87.2,87.2,1,1
full,total,total,f,"[35,50)",2.64,87.2,87.2,87.2,1,1
full,total,total,f,"[35,50)",2.65,87.2,87.2,87.2,1,1
full,total,total,f,"[35,50)",2.66,87.2,87.2,87.2,1,1
full,total,total,f,"[35,50)",2.67,87.2,87.2,87.2,1,1
full,total,total,f,"[35,50)",2.68,87.2,87.2,87.2,1,1
full,total,total,f,"[35,50)",2.69,87.2,87.2,87.2,1,1
full,total,total,f,"[35,50)",2.7,87.2,87.2,87.2,1,1
full,total,total,f,"[35,50)",2.71,87.2,87.2,87.2,1,1
full,total,total,f,"[35,50)",2.72,87.2,87.2,87.2,1,1
full,total,total,f,"[35,50)",2.73,87.2,87.2,87.2,1,1
full,total,total,f,"[35,50)",2.74,87.2,87.2,87.2,1,1
full,total,total,f,"[35,50)",2.75,87.2,87.2,87.2,1,1
full,total,total,f,"[35,50)",2.76,87.2,87.2,87.2,1,1
full,total,total,f,"[35,50)",2.77,87.2,87.2,87.2,1,1
full,total,total,f,"[35,50)",2.78,87.2,87.2,87.2,1,1
full,total,total,f,"[35,50)",2.79,87.2,87.2,87.2,1,1
full,total,total,f,"[35,50)",2.8,87.2,87.2,87.2,1,1
full,total,total,f,"[35,50)",2.81,87.2,87.2,87.2,1,1
full,total,total,f,"[35,50)",2.82,87.2,87.2,87.2,1,1
full,total,total,f,"[35,50)",2.83,87.2,87.2,87.2,1,1
full,total,total,f,"[35,50)",2.84,87.2,87.2,87.2,1,1
full,total,total,f,"[35,50)",2.85,87.2,87.2,87.2,1,1
full,total,total,f,"[35,50)",2.86,87.2,87.2,87.2,1,1
full,total,total,f,"[35,50)",2.87,87.2,87.2,87.2,1,1
full,total,total,f,"[35,50)",2.88,87.2,87.2,87.2,1,1
full,total,total,f,"[35,50)",2.89,87.2,87.2,87.2,1,1
full,total,total,f,"[35,50)",2.9,87.2,87.2,87.2,1,1
full,total,total,f,"[35,50)",2.91,87.2,87.2,87.2,1,1
full,total,total,f,"[35,50)",2.92,87.2,87.2,87.2,1,1
full,total,total,f,"[35,50)",2.93,87.2,87.2,87.2,1,1
full,total,total,f,"[35,50)",2.94,87.2,87.2,87.2,1,1
full,total,total,f,"[35,50)",2.95,87.2,87.2,87.2,1,1
full,total,total,f,"[35,50)",2.96,87.2,87.2,87.2,1,1
full,total,total,f,"[35,50)",2.97,87.2,87.2,87.2,1,1
full,total,total,f,"[35,50)",2.98,87.2,87.2,87.2,1,1
full,total,total,f,"[35,50)",2.99,87.2,87.2,87.2,1,1
full,total,total,f,"[35,50)",3,87.2,87.2,87.2,1,1
full,total,total,f,"[50,65)",0,12.8,20,21.9,0,1
full,total,total,f,"[50,65)",0.01,12.8,20,22.1,0,1
full,total,total,f,"[50,65)",0.02,12.8,20,22.3,0,1
full,total,total,f,"[50,65)",0.03,12.8,20,22.5,0,1
full,total,total,f,"[50,65)",0.04,18.4,20,22.7,8e-4,1
full,total,total,f,"[50,65)",0.05,18.4,20,22.9,8e-4,1
full,total,total,f,"[50,65)",0.06,19.7,20.2,23.8,0.0012,1
full,total,total,f,"[50,65)",0.07,20.5,20.3,24.7,0.0016,1
full,total,total,f,"[50,65)",0.08,21.2,20.5,25.5,0.002,1
full,total,total,f,"[50,65)",0.09,22.3,20.6,26.4,0.0028,1
full,total,total,f,"[50,65)",0.1,23.2,20.8,27.3,0.0037,1
full,total,total,f,"[50,65)",0.11,24.1,21.5,28,0.0048,1
full,total,total,f,"[50,65)",0.12,24.9,22.3,28.7,0.0061,0
full,total,total,f,"[50,65)",0.13,25.8,23,29.5,0.0077,0
full,total,total,f,"[50,65)",0.14,26.5,23.8,30.2,0.0094,0
full,total,total,f,"[50,65)",0.15,27.3,24.5,30.9,0.0116,0
full,total,total,f,"[50,65)",0.16,28,25.2,31.5,0.014,0
full,total,total,f,"[50,65)",0.17,28.7,25.8,32,0.0166,0
full,total,total,f,"[50,65)",0.18,29.3,26.5,32.6,0.0195,0
full,total,total,f,"[50,65)",0.19,29.9,27.1,33.1,0.0225,0
full,total,total,f,"[50,65)",0.2,30.6,27.8,33.7,0.0259,0
full,total,total,f,"[50,65)",0.21,31.1,28.4,34.2,0.0296,0
full,total,total,f,"[50,65)",0.22,31.6,29,34.7,0.0332,0
full,total,total,f,"[50,65)",0.23,32.3,29.5,35.1,0.0381,0
full,total,total,f,"[50,65)",0.24,32.8,30.1,35.6,0.0426,0
full,total,total,f,"[50,65)",0.25,33.3,30.7,36.1,0.0475,0
full,total,total,f,"[50,65)",0.26,33.8,31.2,36.5,0.0531,0
full,total,total,f,"[50,65)",0.27,34.3,31.7,37,0.058,0
full,total,total,f,"[50,65)",0.28,34.7,32.1,37.4,0.0632,0
full,total,total,f,"[50,65)",0.29,35.2,32.6,37.9,0.0689,0
full,total,total,f,"[50,65)",0.3,35.6,33.1,38.3,0.0748,0
full,total,total,f,"[50,65)",0.31,36,33.5,38.7,0.0812,0
full,total,total,f,"[50,65)",0.32,36.5,33.9,39.1,0.088,0
full,total,total,f,"[50,65)",0.33,36.9,34.4,39.5,0.0947,0
full,total,total,f,"[50,65)",0.34,37.3,34.8,39.9,0.1019,0
full,total,total,f,"[50,65)",0.35,37.7,35.2,40.3,0.1095,0
full,total,total,f,"[50,65)",0.36,38.1,35.6,40.7,0.1169,0
full,total,total,f,"[50,65)",0.37,38.5,36,41.1,0.1249,0
full,total,total,f,"[50,65)",0.38,38.9,36.4,41.4,0.1331,0
full,total,total,f,"[50,65)",0.39,39.3,36.8,41.8,0.1413,0
full,total,total,f,"[50,65)",0.4,39.7,37.2,42.2,0.1506,0
full,total,total,f,"[50,65)",0.41,40,37.6,42.6,0.1593,0
full,total,total,f,"[50,65)",0.42,40.4,37.9,42.9,0.1676,0
full,total,total,f,"[50,65)",0.43,40.7,38.3,43.3,0.1774,0
full,total,total,f,"[50,65)",0.44,41.1,38.6,43.6,0.1871,0
full,total,total,f,"[50,65)",0.45,41.5,39,44,0.1972,0
full,total,total,f,"[50,65)",0.46,41.8,39.3,44.4,0.2071,0
full,total,total,f,"[50,65)",0.47,42.2,39.7,44.7,0.2179,0
full,total,total,f,"[50,65)",0.48,42.6,40,45.1,0.2285,0
full,total,total,f,"[50,65)",0.49,42.9,40.4,45.4,0.2387,0
full,total,total,f,"[50,65)",0.5,43.2,40.7,45.8,0.2493,0
full,total,total,f,"[50,65)",0.51,43.6,41,46.1,0.2606,0
full,total,total,f,"[50,65)",0.52,43.9,41.4,46.5,0.2724,0
full,total,total,f,"[50,65)",0.53,44.3,41.7,46.8,0.2841,0
full,total,total,f,"[50,65)",0.54,44.6,42.1,47.2,0.2955,0
full,total,total,f,"[50,65)",0.55,45,42.4,47.5,0.3078,0
full,total,total,f,"[50,65)",0.56,45.3,42.7,47.8,0.3201,0
full,total,total,f,"[50,65)",0.57,45.7,43,48.2,0.3333,0
full,total,total,f,"[50,65)",0.58,46,43.4,48.5,0.3463,0
full,total,total,f,"[50,65)",0.59,46.4,43.7,48.9,0.3597,0
full,total,total,f,"[50,65)",0.6,46.8,44,49.2,0.3728,0
full,total,total,f,"[50,65)",0.61,47.1,44.3,49.5,0.3858,0
full,total,total,f,"[50,65)",0.62,47.4,44.6,49.9,0.3991,0
full,total,total,f,"[50,65)",0.63,47.8,45,50.2,0.4117,0
full,total,total,f,"[50,65)",0.64,48.1,45.3,50.6,0.4251,0
full,total,total,f,"[50,65)",0.65,48.5,45.6,50.9,0.4386,0
full,total,total,f,"[50,65)",0.66,48.8,45.9,51.2,0.4518,0
full,total,total,f,"[50,65)",0.67,49.1,46.3,51.5,0.4652,0
full,total,total,f,"[50,65)",0.68,49.5,46.6,51.9,0.4786,0
full,total,total,f,"[50,65)",0.69,49.8,47,52.2,0.4913,0
full,total,total,f,"[50,65)",0.7,50.1,47.3,52.5,0.5046,0
full,total,total,f,"[50,65)",0.71,50.4,47.6,52.8,0.5174,0
full,total,total,f,"[50,65)",0.72,50.7,47.9,53.1,0.5294,0
full,total,total,f,"[50,65)",0.73,51.1,48.2,53.5,0.5425,0
full,total,total,f,"[50,65)",0.74,51.4,48.5,53.8,0.5554,0
full,total,total,f,"[50,65)",0.75,51.7,48.8,54.1,0.5679,0
full,total,total,f,"[50,65)",0.76,52,49.1,54.4,0.5797,0
full,total,total,f,"[50,65)",0.77,52.3,49.4,54.7,0.5927,0
full,total,total,f,"[50,65)",0.78,52.7,49.8,55.1,0.6052,0
full,total,total,f,"[50,65)",0.79,53,50.1,55.4,0.6167,0
full,total,total,f,"[50,65)",0.8,53.3,50.4,55.7,0.6284,0
full,total,total,f,"[50,65)",0.81,53.6,50.7,56,0.641,0
full,total,total,f,"[50,65)",0.82,53.9,51,56.3,0.6527,0
full,total,total,f,"[50,65)",0.83,54.2,51.3,56.7,0.6645,0
full,total,total,f,"[50,65)",0.84,54.6,51.6,57,0.6759,0
full,total,total,f,"[50,65)",0.85,54.9,51.9,57.3,0.6877,0
full,total,total,f,"[50,65)",0.86,55.2,52.2,57.6,0.6997,0
full,total,total,f,"[50,65)",0.87,55.6,52.5,58,0.7107,0
full,total,total,f,"[50,65)",0.88,55.9,52.8,58.3,0.7218,0
full,total,total,f,"[50,65)",0.89,56.2,53.1,58.7,0.7324,0
full,total,total,f,"[50,65)",0.9,56.5,53.4,59,0.7432,0
full,total,total,f,"[50,65)",0.91,56.9,53.7,59.3,0.7536,0
full,total,total,f,"[50,65)",0.92,57.2,54,59.6,0.7642,0
full,total,total,f,"[50,65)",0.93,57.5,54.4,60,0.7738,0
full,total,total,f,"[50,65)",0.94,57.9,54.7,60.3,0.7839,0
full,total,total,f,"[50,65)",0.95,58.2,55,60.6,0.7932,0
full,total,total,f,"[50,65)",0.96,58.5,55.3,60.9,0.8025,0
full,total,total,f,"[50,65)",0.97,58.8,55.6,61.3,0.8119,0
full,total,total,f,"[50,65)",0.98,59.2,55.9,61.6,0.8206,0
full,total,total,f,"[50,65)",0.99,59.5,56.2,62,0.8285,0
full,total,total,f,"[50,65)",1,59.8,56.5,62.3,0.8374,0
full,total,total,f,"[50,65)",1.01,60.2,56.8,62.6,0.8456,0
full,total,total,f,"[50,65)",1.02,60.5,57.1,62.9,0.8536,0
full,total,total,f,"[50,65)",1.03,60.8,57.5,63.3,0.8605,0
full,total,total,f,"[50,65)",1.04,61.2,57.8,63.6,0.8682,0
full,total,total,f,"[50,65)",1.05,61.5,58.1,63.9,0.8756,0
full,total,total,f,"[50,65)",1.06,61.8,58.4,64.2,0.8819,0
full,total,total,f,"[50,65)",1.07,62.2,58.7,64.5,0.8881,0
full,total,total,f,"[50,65)",1.08,62.5,59.1,64.8,0.8942,0
full,total,total,f,"[50,65)",1.09,62.8,59.4,65.1,0.8999,0
full,total,total,f,"[50,65)",1.1,63.1,59.7,65.4,0.9053,0
full,total,total,f,"[50,65)",1.11,63.5,60,65.7,0.9108,0
full,total,total,f,"[50,65)",1.12,63.8,60.3,66,0.9161,0
full,total,total,f,"[50,65)",1.13,64.1,60.7,66.3,0.921,0
full,total,total,f,"[50,65)",1.14,64.4,61,66.6,0.9255,0
full,total,total,f,"[50,65)",1.15,64.7,61.3,66.9,0.9295,0
full,total,total,f,"[50,65)",1.16,65,61.6,67.2,0.9336,0
full,total,total,f,"[50,65)",1.17,65.4,61.9,67.5,0.9377,0
full,total,total,f,"[50,65)",1.18,65.7,62.3,67.7,0.9412,0
full,total,total,f,"[50,65)",1.19,65.9,62.6,68,0.9445,0
full,total,total,f,"[50,65)",1.2,66.3,62.9,68.3,0.9481,0
full,total,total,f,"[50,65)",1.21,66.5,63.2,68.6,0.9507,0
full,total,total,f,"[50,65)",1.22,66.8,63.5,68.9,0.9536,0
full,total,total,f,"[50,65)",1.23,67.1,63.8,69.1,0.9566,0
full,total,total,f,"[50,65)",1.24,67.4,64.1,69.4,0.9594,0
full,total,total,f,"[50,65)",1.25,67.7,64.4,69.7,0.9617,0
full,total,total,f,"[50,65)",1.26,68,64.7,70,0.9639,0
full,total,total,f,"[50,65)",1.27,68.2,65,70.3,0.966,0
full,total,total,f,"[50,65)",1.28,68.5,65.4,70.5,0.9681,0
full,total,total,f,"[50,65)",1.29,68.9,65.7,70.8,0.9704,0
full,total,total,f,"[50,65)",1.3,69.1,66,71.1,0.972,0
full,total,total,f,"[50,65)",1.31,69.4,66.3,71.4,0.9741,0
full,total,total,f,"[50,65)",1.32,69.7,66.6,71.7,0.9753,0
full,total,total,f,"[50,65)",1.33,70,66.8,72,0.9773,0
full,total,total,f,"[50,65)",1.34,70.2,67.1,72.3,0.9785,0
full,total,total,f,"[50,65)",1.35,70.5,67.4,72.6,0.9798,0
full,total,total,f,"[50,65)",1.36,70.7,67.7,72.9,0.981,0
full,total,total,f,"[50,65)",1.37,71.1,68,73.2,0.9825,0
full,total,total,f,"[50,65)",1.38,71.4,68.2,73.5,0.9837,0
full,total,total,f,"[50,65)",1.39,71.6,68.5,73.8,0.9846,0
full,total,total,f,"[50,65)",1.4,72,68.8,74.1,0.9862,0
full,total,total,f,"[50,65)",1.41,72.3,69.1,74.4,0.987,0
full,total,total,f,"[50,65)",1.42,72.5,69.3,74.8,0.9878,0
full,total,total,f,"[50,65)",1.43,72.8,69.6,75.1,0.9886,0
full,total,total,f,"[50,65)",1.44,73.1,69.8,75.5,0.9894,0
full,total,total,f,"[50,65)",1.45,73.4,70.1,75.8,0.9903,0
full,total,total,f,"[50,65)",1.46,73.7,70.4,76.2,0.9911,0
full,total,total,f,"[50,65)",1.47,74,70.7,76.6,0.9919,0
full,total,total,f,"[50,65)",1.48,74.2,70.9,77,0.9923,0
full,total,total,f,"[50,65)",1.49,74.6,71.2,77.4,0.9931,0
full,total,total,f,"[50,65)",1.5,75.1,71.5,77.8,0.9939,0
full,total,total,f,"[50,65)",1.51,75.3,71.8,78.2,0.9943,0
full,total,total,f,"[50,65)",1.52,75.8,72.1,78.6,0.9951,1
full,total,total,f,"[50,65)",1.53,76.1,72.3,79.1,0.9955,1
full,total,total,f,"[50,65)",1.54,76.8,72.6,79.5,0.9963,1
full,total,total,f,"[50,65)",1.55,76.8,72.9,79.9,0.9963,1
full,total,total,f,"[50,65)",1.56,77.2,73.2,80.4,0.9968,1
full,total,total,f,"[50,65)",1.57,78.1,73.5,81,0.9976,1
full,total,total,f,"[50,65)",1.58,78.1,73.8,81.5,0.9976,1
full,total,total,f,"[50,65)",1.59,78.8,74.1,82.1,0.998,1
full,total,total,f,"[50,65)",1.6,80.3,74.4,82.6,0.9988,1
full,total,total,f,"[50,65)",1.61,80.3,74.7,83.2,0.9988,1
full,total,total,f,"[50,65)",1.62,80.3,75.1,83.8,0.9988,1
full,total,total,f,"[50,65)",1.63,80.3,75.4,84.3,0.9988,1
full,total,total,f,"[50,65)",1.64,80.3,75.8,84.9,0.9988,1
full,total,total,f,"[50,65)",1.65,81.6,76.1,85.5,0.9992,1
full,total,total,f,"[50,65)",1.66,87.2,76.5,85.8,1,1
full,total,total,f,"[50,65)",1.67,87.2,76.9,86.2,1,1
full,total,total,f,"[50,65)",1.68,87.2,77.2,86.5,1,1
full,total,total,f,"[50,65)",1.69,87.2,77.6,86.9,1,1
full,total,total,f,"[50,65)",1.7,87.2,78,87.2,1,1
full,total,total,f,"[50,65)",1.71,87.2,78.4,87.2,1,1
full,total,total,f,"[50,65)",1.72,87.2,78.8,87.2,1,1
full,total,total,f,"[50,65)",1.73,87.2,79.1,87.2,1,1
full,total,total,f,"[50,65)",1.74,87.2,79.5,87.2,1,1
full,total,total,f,"[50,65)",1.75,87.2,79.9,87.2,1,1
full,total,total,f,"[50,65)",1.76,87.2,80.3,87.2,1,1
full,total,total,f,"[50,65)",1.77,87.2,80.8,87.2,1,1
full,total,total,f,"[50,65)",1.78,87.2,81.2,87.2,1,1
full,total,total,f,"[50,65)",1.79,87.2,81.7,87.2,1,1
full,total,total,f,"[50,65)",1.8,87.2,82.1,87.2,1,1
full,total,total,f,"[50,65)",1.81,87.2,82.4,87.2,1,1
full,total,total,f,"[50,65)",1.82,87.2,82.8,87.2,1,1
full,total,total,f,"[50,65)",1.83,87.2,83.1,87.2,1,1
full,total,total,f,"[50,65)",1.84,87.2,83.5,87.2,1,1
full,total,total,f,"[50,65)",1.85,87.2,83.8,87.2,1,1
full,total,total,f,"[50,65)",1.86,87.2,84.4,87.2,1,1
full,total,total,f,"[50,65)",1.87,87.2,85,87.2,1,1
full,total,total,f,"[50,65)",1.88,87.2,85.5,87.2,1,1
full,total,total,f,"[50,65)",1.89,87.2,86.1,87.2,1,1
full,total,total,f,"[50,65)",1.9,87.2,86.7,87.2,1,1
full,total,total,f,"[50,65)",1.91,87.2,86.8,87.2,1,1
full,total,total,f,"[50,65)",1.92,87.2,86.8,87.2,1,1
full,total,total,f,"[50,65)",1.93,87.2,86.9,87.2,1,1
full,total,total,f,"[50,65)",1.94,87.2,86.9,87.2,1,1
full,total,total,f,"[50,65)",1.95,87.2,87,87.2,1,1
full,total,total,f,"[50,65)",1.96,87.2,87,87.2,1,1
full,total,total,f,"[50,65)",1.97,87.2,87.1,87.2,1,1
full,total,total,f,"[50,65)",1.98,87.2,87.1,87.2,1,1
full,total,total,f,"[50,65)",1.99,87.2,87.2,87.2,1,1
full,total,total,f,"[50,65)",2,87.2,87.2,87.2,1,1
full,total,total,f,"[50,65)",2.01,87.2,87.2,87.2,1,1
full,total,total,f,"[50,65)",2.02,87.2,87.2,87.2,1,1
full,total,total,f,"[50,65)",2.03,87.2,87.2,87.2,1,1
full,total,total,f,"[50,65)",2.04,87.2,87.2,87.2,1,1
full,total,total,f,"[50,65)",2.05,87.2,87.2,87.2,1,1
full,total,total,f,"[50,65)",2.06,87.2,87.2,87.2,1,1
full,total,total,f,"[50,65)",2.07,87.2,87.2,87.2,1,1
full,total,total,f,"[50,65)",2.08,87.2,87.2,87.2,1,1
full,total,total,f,"[50,65)",2.09,87.2,87.2,87.2,1,1
full,total,total,f,"[50,65)",2.1,87.2,87.2,87.2,1,1
full,total,total,f,"[50,65)",2.11,87.2,87.2,87.2,1,1
full,total,total,f,"[50,65)",2.12,87.2,87.2,87.2,1,1
full,total,total,f,"[50,65)",2.13,87.2,87.2,87.2,1,1
full,total,total,f,"[50,65)",2.14,87.2,87.2,87.2,1,1
full,total,total,f,"[50,65)",2.15,87.2,87.2,87.2,1,1
full,total,total,f,"[50,65)",2.16,87.2,87.2,87.2,1,1
full,total,total,f,"[50,65)",2.17,87.2,87.2,87.2,1,1
full,total,total,f,"[50,65)",2.18,87.2,87.2,87.2,1,1
full,total,total,f,"[50,65)",2.19,87.2,87.2,87.2,1,1
full,total,total,f,"[50,65)",2.2,87.2,87.2,87.2,1,1
full,total,total,f,"[50,65)",2.21,87.2,87.2,87.2,1,1
full,total,total,f,"[50,65)",2.22,87.2,87.2,87.2,1,1
full,total,total,f,"[50,65)",2.23,87.2,87.2,87.2,1,1
full,total,total,f,"[50,65)",2.24,87.2,87.2,87.2,1,1
full,total,total,f,"[50,65)",2.25,87.2,87.2,87.2,1,1
full,total,total,f,"[50,65)",2.26,87.2,87.2,87.2,1,1
full,total,total,f,"[50,65)",2.27,87.2,87.2,87.2,1,1
full,total,total,f,"[50,65)",2.28,87.2,87.2,87.2,1,1
full,total,total,f,"[50,65)",2.29,87.2,87.2,87.2,1,1
full,total,total,f,"[50,65)",2.3,87.2,87.2,87.2,1,1
full,total,total,f,"[50,65)",2.31,87.2,87.2,87.2,1,1
full,total,total,f,"[50,65)",2.32,87.2,87.2,87.2,1,1
full,total,total,f,"[50,65)",2.33,87.2,87.2,87.2,1,1
full,total,total,f,"[50,65)",2.34,87.2,87.2,87.2,1,1
full,total,total,f,"[50,65)",2.35,87.2,87.2,87.2,1,1
full,total,total,f,"[50,65)",2.36,87.2,87.2,87.2,1,1
full,total,total,f,"[50,65)",2.37,87.2,87.2,87.2,1,1
full,total,total,f,"[50,65)",2.38,87.2,87.2,87.2,1,1
full,total,total,f,"[50,65)",2.39,87.2,87.2,87.2,1,1
full,total,total,f,"[50,65)",2.4,87.2,87.2,87.2,1,1
full,total,total,f,"[50,65)",2.41,87.2,87.2,87.2,1,1
full,total,total,f,"[50,65)",2.42,87.2,87.2,87.2,1,1
full,total,total,f,"[50,65)",2.43,87.2,87.2,87.2,1,1
full,total,total,f,"[50,65)",2.44,87.2,87.2,87.2,1,1
full,total,total,f,"[50,65)",2.45,87.2,87.2,87.2,1,1
full,total,total,f,"[50,65)",2.46,87.2,87.2,87.2,1,1
full,total,total,f,"[50,65)",2.47,87.2,87.2,87.2,1,1
full,total,total,f,"[50,65)",2.48,87.2,87.2,87.2,1,1
full,total,total,f,"[50,65)",2.49,87.2,87.2,87.2,1,1
full,total,total,f,"[50,65)",2.5,87.2,87.2,87.2,1,1
full,total,total,f,"[50,65)",2.51,87.2,87.2,87.2,1,1
full,total,total,f,"[50,65)",2.52,87.2,87.2,87.2,1,1
full,total,total,f,"[50,65)",2.53,87.2,87.2,87.2,1,1
full,total,total,f,"[50,65)",2.54,87.2,87.2,87.2,1,1
full,total,total,f,"[50,65)",2.55,87.2,87.2,87.2,1,1
full,total,total,f,"[50,65)",2.56,87.2,87.2,87.2,1,1
full,total,total,f,"[50,65)",2.57,87.2,87.2,87.2,1,1
full,total,total,f,"[50,65)",2.58,87.2,87.2,87.2,1,1
full,total,total,f,"[50,65)",2.59,87.2,87.2,87.2,1,1
full,total,total,f,"[50,65)",2.6,87.2,87.2,87.2,1,1
full,total,total,f,"[50,65)",2.61,87.2,87.2,87.2,1,1
full,total,total,f,"[50,65)",2.62,87.2,87.2,87.2,1,1
full,total,total,f,"[50,65)",2.63,87.2,87.2,87.2,1,1
full,total,total,f,"[50,65)",2.64,87.2,87.2,87.2,1,1
full,total,total,f,"[50,65)",2.65,87.2,87.2,87.2,1,1
full,total,total,f,"[50,65)",2.66,87.2,87.2,87.2,1,1
full,total,total,f,"[50,65)",2.67,87.2,87.2,87.2,1,1
full,total,total,f,"[50,65)",2.68,87.2,87.2,87.2,1,1
full,total,total,f,"[50,65)",2.69,87.2,87.2,87.2,1,1
full,total,total,f,"[50,65)",2.7,87.2,87.2,87.2,1,1
full,total,total,f,"[50,65)",2.71,87.2,87.2,87.2,1,1
full,total,total,f,"[50,65)",2.72,87.2,87.2,87.2,1,1
full,total,total,f,"[50,65)",2.73,87.2,87.2,87.2,1,1
full,total,total,f,"[50,65)",2.74,87.2,87.2,87.2,1,1
full,total,total,f,"[50,65)",2.75,87.2,87.2,87.2,1,1
full,total,total,f,"[50,65)",2.76,87.2,87.2,87.2,1,1
full,total,total,f,"[50,65)",2.77,87.2,87.2,87.2,1,1
full,total,total,f,"[50,65)",2.78,87.2,87.2,87.2,1,1
full,total,total,f,"[50,65)",2.79,87.2,87.2,87.2,1,1
full,total,total,f,"[50,65)",2.8,87.2,87.2,87.2,1,1
full,total,total,f,"[50,65)",2.81,87.2,87.2,87.2,1,1
full,total,total,f,"[50,65)",2.82,87.2,87.2,87.2,1,1
full,total,total,f,"[50,65)",2.83,87.2,87.2,87.2,1,1
full,total,total,f,"[50,65)",2.84,87.2,87.2,87.2,1,1
full,total,total,f,"[50,65)",2.85,87.2,87.2,87.2,1,1
full,total,total,f,"[50,65)",2.86,87.2,87.2,87.2,1,1
full,total,total,f,"[50,65)",2.87,87.2,87.2,87.2,1,1
full,total,total,f,"[50,65)",2.88,87.2,87.2,87.2,1,1
full,total,total,f,"[50,65)",2.89,87.2,87.2,87.2,1,1
full,total,total,f,"[50,65)",2.9,87.2,87.2,87.2,1,1
full,total,total,f,"[50,65)",2.91,87.2,87.2,87.2,1,1
full,total,total,f,"[50,65)",2.92,87.2,87.2,87.2,1,1
full,total,total,f,"[50,65)",2.93,87.2,87.2,87.2,1,1
full,total,total,f,"[50,65)",2.94,87.2,87.2,87.2,1,1
full,total,total,f,"[50,65)",2.95,87.2,87.2,87.2,1,1
full,total,total,f,"[50,65)",2.96,87.2,87.2,87.2,1,1
full,total,total,f,"[50,65)",2.97,87.2,87.2,87.2,1,1
full,total,total,f,"[50,65)",2.98,87.2,87.2,87.2,1,1
full,total,total,f,"[50,65)",2.99,87.2,87.2,87.2,1,1
full,total,total,f,"[50,65)",3,87.2,87.2,87.2,1,1
full,total,total,f,"[65,Inf)",0,12.8,20,20,0,1
full,total,total,f,"[65,Inf)",0.01,12.8,20,20.1,0,1
full,total,total,f,"[65,Inf)",0.02,12.8,20,20.2,0,1
full,total,total,f,"[65,Inf)",0.03,12.8,20,20.4,0,1
full,total,total,f,"[65,Inf)",0.04,12.8,20,20.5,0,1
full,total,total,f,"[65,Inf)",0.05,12.8,20,20.6,0,1
full,total,total,f,"[65,Inf)",0.06,12.8,20,21.5,0,1
full,total,total,f,"[65,Inf)",0.07,12.8,20,22.3,0,1
full,total,total,f,"[65,Inf)",0.08,19.2,20,23.2,0.0011,1
full,total,total,f,"[65,Inf)",0.09,20.5,20,24,0.0016,1
full,total,total,f,"[65,Inf)",0.1,20.5,20,24.9,0.0016,1
full,total,total,f,"[65,Inf)",0.11,20.5,20.4,25.6,0.0016,1
full,total,total,f,"[65,Inf)",0.12,22.8,20.8,26.4,0.0032,1
full,total,total,f,"[65,Inf)",0.13,22.8,21.2,27.1,0.0032,1
full,total,total,f,"[65,Inf)",0.14,24.1,21.6,27.9,0.0048,1
